environment,algorithm,seed,episode,train_reward,eval_reward,epsilon
CartPole-v1,dueling_dqn,1,80,31.0,26.6,0.298468
CartPole-v1,dueling_dqn,1,81,22.0,,0.293991
CartPole-v1,dueling_dqn,1,82,28.0,,0.289582
CartPole-v1,dueling_dqn,1,83,57.0,,0.285238
CartPole-v1,dueling_dqn,1,84,29.0,,0.280959
CartPole-v1,dueling_dqn,1,85,44.0,,0.276745
CartPole-v1,dueling_dqn,1,86,40.0,,0.272594
CartPole-v1,dueling_dqn,1,87,33.0,,0.268505
CartPole-v1,dueling_dqn,1,88,25.0,,0.264477
CartPole-v1,dueling_dqn,1,89,38.0,,0.26051
CartPole-v1,dueling_dqn,1,90,58.0,,0.256602
CartPole-v1,dueling_dqn,1,91,33.0,,0.252753
CartPole-v1,dueling_dqn,1,92,45.0,,0.248962
CartPole-v1,dueling_dqn,1,93,37.0,,0.245228
CartPole-v1,dueling_dqn,1,94,47.0,,0.241549
CartPole-v1,dueling_dqn,1,95,32.0,,0.237926
CartPole-v1,dueling_dqn,1,96,44.0,,0.234357
CartPole-v1,dueling_dqn,1,97,37.0,,0.230842
CartPole-v1,dueling_dqn,1,98,23.0,,0.227379
CartPole-v1,dueling_dqn,1,99,46.0,,0.223968
CartPole-v1,dueling_dqn,1,100,54.0,44.6,0.220609
CartPole-v1,dueling_dqn,1,101,32.0,,0.2173
CartPole-v1,dueling_dqn,1,102,45.0,,0.21404
CartPole-v1,dueling_dqn,1,103,48.0,,0.21083
CartPole-v1,dueling_dqn,1,104,34.0,,0.207667
CartPole-v1,dueling_dqn,1,105,34.0,,0.204552
CartPole-v1,dueling_dqn,1,106,51.0,,0.201484
CartPole-v1,dueling_dqn,1,107,70.0,,0.198462
CartPole-v1,dueling_dqn,1,108,89.0,,0.195485
CartPole-v1,dueling_dqn,1,109,113.0,,0.192552
CartPole-v1,dueling_dqn,1,110,61.0,,0.189664
CartPole-v1,dueling_dqn,1,111,46.0,,0.186819
CartPole-v1,dueling_dqn,1,112,35.0,,0.184017
CartPole-v1,dueling_dqn,1,113,37.0,,0.181257
CartPole-v1,dueling_dqn,1,114,55.0,,0.178538
CartPole-v1,dueling_dqn,1,115,102.0,,0.17586
CartPole-v1,dueling_dqn,1,116,57.0,,0.173222
CartPole-v1,dueling_dqn,1,117,104.0,,0.170624
CartPole-v1,dueling_dqn,1,118,139.0,,0.168064
CartPole-v1,dueling_dqn,1,119,65.0,,0.165543
CartPole-v1,dueling_dqn,1,120,89.0,75.6,0.16306
CartPole-v1,dueling_dqn,1,121,71.0,,0.160614
CartPole-v1,dueling_dqn,1,122,103.0,,0.158205
CartPole-v1,dueling_dqn,1,123,290.0,,0.155832
CartPole-v1,dueling_dqn,1,124,359.0,,0.153494
CartPole-v1,dueling_dqn,1,125,106.0,,0.151192
CartPole-v1,dueling_dqn,1,126,126.0,,0.148924
CartPole-v1,dueling_dqn,1,127,141.0,,0.14669
CartPole-v1,dueling_dqn,1,128,162.0,,0.14449
CartPole-v1,dueling_dqn,1,129,125.0,,0.142323
CartPole-v1,dueling_dqn,1,130,144.0,,0.140188
CartPole-v1,dueling_dqn,1,131,145.0,,0.138085
CartPole-v1,dueling_dqn,1,132,226.0,,0.136014
CartPole-v1,dueling_dqn,1,133,146.0,,0.133973
CartPole-v1,dueling_dqn,1,134,175.0,,0.131964
CartPole-v1,dueling_dqn,1,135,170.0,,0.129984
CartPole-v1,dueling_dqn,1,136,160.0,,0.128035
CartPole-v1,dueling_dqn,1,137,218.0,,0.126114
CartPole-v1,dueling_dqn,1,138,190.0,,0.124222
CartPole-v1,dueling_dqn,1,139,180.0,,0.122359
CartPole-v1,dueling_dqn,1,140,258.0,197.4,0.120524
CartPole-v1,dueling_dqn,1,141,200.0,,0.118716
CartPole-v1,dueling_dqn,1,142,256.0,,0.116935
CartPole-v1,dueling_dqn,1,143,201.0,,0.115181
CartPole-v1,dueling_dqn,1,144,182.0,,0.113453
CartPole-v1,dueling_dqn,1,145,223.0,,0.111752
CartPole-v1,dueling_dqn,1,146,217.0,,0.110075
CartPole-v1,dueling_dqn,1,147,204.0,,0.108424
CartPole-v1,dueling_dqn,1,148,213.0,,0.106798
CartPole-v1,dueling_dqn,1,149,185.0,,0.105196
CartPole-v1,dueling_dqn,1,150,189.0,,0.103618
CartPole-v1,dueling_dqn,1,151,217.0,,0.102064
CartPole-v1,dueling_dqn,1,152,402.0,,0.100533
CartPole-v1,dueling_dqn,1,153,237.0,,0.099025
CartPole-v1,dueling_dqn,1,154,258.0,,0.097539
CartPole-v1,dueling_dqn,1,155,256.0,,0.096076
CartPole-v1,dueling_dqn,1,156,215.0,,0.094635
CartPole-v1,dueling_dqn,1,157,217.0,,0.093216
CartPole-v1,dueling_dqn,1,158,300.0,,0.091817
CartPole-v1,dueling_dqn,1,159,210.0,,0.09044
CartPole-v1,dueling_dqn,1,160,253.0,247.6,0.089083
CartPole-v1,dueling_dqn,1,161,217.0,,0.087747
CartPole-v1,dueling_dqn,1,162,377.0,,0.086431
CartPole-v1,dueling_dqn,1,163,254.0,,0.085134
CartPole-v1,dueling_dqn,1,164,229.0,,0.083857
CartPole-v1,dueling_dqn,1,165,230.0,,0.0826
CartPole-v1,dueling_dqn,1,166,221.0,,0.081361
CartPole-v1,dueling_dqn,1,167,273.0,,0.08014
CartPole-v1,dueling_dqn,1,168,244.0,,0.078938
CartPole-v1,dueling_dqn,1,169,242.0,,0.077754
CartPole-v1,dueling_dqn,1,170,376.0,,0.076588
CartPole-v1,dueling_dqn,1,171,273.0,,0.075439
CartPole-v1,dueling_dqn,1,172,275.0,,0.074307
CartPole-v1,dueling_dqn,1,173,320.0,,0.073193
CartPole-v1,dueling_dqn,1,174,332.0,,0.072095
CartPole-v1,dueling_dqn,1,175,289.0,,0.071013
CartPole-v1,dueling_dqn,1,176,327.0,,0.069948
CartPole-v1,dueling_dqn,1,177,363.0,,0.068899
CartPole-v1,dueling_dqn,1,178,314.0,,0.067865
CartPole-v1,dueling_dqn,1,179,385.0,,0.066848
CartPole-v1,dueling_dqn,1,180,314.0,381.6,0.065845
CartPole-v1,dueling_dqn,1,181,500.0,,0.064857
CartPole-v1,dueling_dqn,1,182,260.0,,0.063884
CartPole-v1,dueling_dqn,1,183,345.0,,0.062926
CartPole-v1,dueling_dqn,1,184,283.0,,0.061982
CartPole-v1,dueling_dqn,1,185,274.0,,0.061052
CartPole-v1,dueling_dqn,1,186,231.0,,0.060137
CartPole-v1,dueling_dqn,1,187,285.0,,0.059235
CartPole-v1,dueling_dqn,1,188,447.0,,0.058346
CartPole-v1,dueling_dqn,1,189,263.0,,0.057471
CartPole-v1,dueling_dqn,1,190,276.0,,0.056609
CartPole-v1,dueling_dqn,1,191,317.0,,0.05576
