environment,algorithm,seed,episode,train_reward,eval_reward,eval_reward_greedy,eval_reward_stochastic
LunarLander-v3,ppo_improved,0,284,-511.0651,,,
LunarLander-v3,ppo_improved,0,285,-221.5992,,,
LunarLander-v3,ppo_improved,0,286,-105.5072,,,
LunarLander-v3,ppo_improved,0,287,-242.7179,,,
LunarLander-v3,ppo_improved,0,288,-30.6604,,,
LunarLander-v3,ppo_improved,0,289,-556.8003,,,
LunarLander-v3,ppo_improved,0,290,-313.359,,,
LunarLander-v3,ppo_improved,0,291,-135.0195,,,
LunarLander-v3,ppo_improved,0,292,-966.3873,,,
LunarLander-v3,ppo_improved,0,293,-272.1997,,,
LunarLander-v3,ppo_improved,0,294,-306.7175,,,
LunarLander-v3,ppo_improved,0,295,-276.5812,,,
LunarLander-v3,ppo_improved,0,296,-75.6472,,,
LunarLander-v3,ppo_improved,0,297,-93.9691,,,
LunarLander-v3,ppo_improved,0,298,-281.8934,,,
LunarLander-v3,ppo_improved,0,299,-286.4601,,,
LunarLander-v3,ppo_improved,0,300,-513.9417,-495.1169,-495.1169,-378.5227
LunarLander-v3,ppo_improved,0,301,-375.3799,,,
LunarLander-v3,ppo_improved,0,302,-122.1255,,,
LunarLander-v3,ppo_improved,0,303,-184.29,,,
LunarLander-v3,ppo_improved,0,304,-13.7127,,,
LunarLander-v3,ppo_improved,0,305,-95.8528,,,
LunarLander-v3,ppo_improved,0,306,-227.2329,,,
LunarLander-v3,ppo_improved,0,307,21.5748,,,
LunarLander-v3,ppo_improved,0,308,-377.3692,,,
LunarLander-v3,ppo_improved,0,309,-193.964,,,
LunarLander-v3,ppo_improved,0,310,-348.5133,,,
LunarLander-v3,ppo_improved,0,311,-66.1065,,,
LunarLander-v3,ppo_improved,0,312,-140.107,,,
LunarLander-v3,ppo_improved,0,313,-457.1827,,,
LunarLander-v3,ppo_improved,0,314,-594.6578,,,
LunarLander-v3,ppo_improved,0,315,-250.4337,,,
LunarLander-v3,ppo_improved,0,316,-432.4091,,,
LunarLander-v3,ppo_improved,0,317,-477.9658,,,
LunarLander-v3,ppo_improved,0,318,-621.1525,,,
LunarLander-v3,ppo_improved,0,319,-33.7031,,,
LunarLander-v3,ppo_improved,0,320,-242.7721,,,
LunarLander-v3,ppo_improved,0,321,-109.1856,,,
LunarLander-v3,ppo_improved,0,322,-365.2549,,,
LunarLander-v3,ppo_improved,0,323,-168.2938,,,
LunarLander-v3,ppo_improved,0,324,-300.9573,,,
LunarLander-v3,ppo_improved,0,325,-309.6841,,,
LunarLander-v3,ppo_improved,0,326,-552.1293,,,
LunarLander-v3,ppo_improved,0,327,-261.2327,,,
LunarLander-v3,ppo_improved,0,328,-263.8149,,,
LunarLander-v3,ppo_improved,0,329,-240.159,,,
LunarLander-v3,ppo_improved,0,330,-394.4339,,,
LunarLander-v3,ppo_improved,0,331,-144.5218,,,
LunarLander-v3,ppo_improved,0,332,-416.3071,,,
LunarLander-v3,ppo_improved,0,333,-573.055,,,
LunarLander-v3,ppo_improved,0,334,-126.1882,,,
LunarLander-v3,ppo_improved,0,335,-294.7736,,,
LunarLander-v3,ppo_improved,0,336,-284.6351,,,
LunarLander-v3,ppo_improved,0,337,-315.8725,,,
LunarLander-v3,ppo_improved,0,338,-341.0682,,,
LunarLander-v3,ppo_improved,0,339,-445.4724,,,
LunarLander-v3,ppo_improved,0,340,-276.2276,,,
LunarLander-v3,ppo_improved,0,341,-430.1751,,,
LunarLander-v3,ppo_improved,0,342,-361.5446,,,
LunarLander-v3,ppo_improved,0,343,12.2545,,,
LunarLander-v3,ppo_improved,0,344,-952.7923,,,
LunarLander-v3,ppo_improved,0,345,-18.2988,,,
LunarLander-v3,ppo_improved,0,346,-419.3653,,,
LunarLander-v3,ppo_improved,0,347,-209.9458,,,
LunarLander-v3,ppo_improved,0,348,-457.1827,,,
LunarLander-v3,ppo_improved,0,349,-323.9791,,,
LunarLander-v3,ppo_improved,0,350,-34.5925,-1337.6189,-1337.6189,-249.0121
LunarLander-v3,ppo_improved,0,351,-457.7995,,,
LunarLander-v3,ppo_improved,0,352,-569.0265,,,
LunarLander-v3,ppo_improved,0,353,5.0843,,,
LunarLander-v3,ppo_improved,0,354,-302.8944,,,
LunarLander-v3,ppo_improved,0,355,-223.7142,,,
LunarLander-v3,ppo_improved,0,356,-142.2651,,,
LunarLander-v3,ppo_improved,0,357,-620.2922,,,
